L,kappa,lambda,eps_2,eps,acceptance_rate,delta_H_abs_mean,delta_H_abs_std,N_steps,N_trajectories,batch_size,seed
32,0.85,0.1,0.0014143822871810778,0.03760827418509227,0.9973999857902527,0.0042455368402776,0.0032235374783099982,27,100,100,6353
32,0.85,0.1,0.002071982650652037,0.04551903613491873,0.9976999759674072,0.006192068551550802,0.004617787201061535,22,100,100,90596
32,0.85,0.1,0.0030353265475060406,0.05509379772266603,0.995199978351593,0.008704258340154957,0.006915065596496884,18,100,100,98604
32,0.85,0.1,0.004446565827708846,0.06668257514305252,0.9937999844551086,0.013147693689488187,0.009846198904349355,15,100,100,90861
32,0.85,0.1,0.006513944167356084,0.08070900920811805,0.9904999732971191,0.018649738003948917,0.014204987920071181,12,100,100,33106
32,0.85,0.1,0.009542525683758019,0.0976858520142913,0.9853000044822693,0.029619330033599,0.021363000707309482,10,100,100,78640
32,0.85,0.1,0.013979210457700486,0.11823371117283127,0.9785999655723572,0.04109355104660008,0.03046023912153214,8,100,100,71028
32,0.85,0.1,0.020478679491876803,0.14310373682010125,0.9684999585151672,0.06187283713865327,0.04596286819910435,7,100,100,93677
32,0.85,0.1,0.03,0.17320508075688773,0.9532999992370605,0.08859674621808936,0.0672048583714166,6,100,100,90108
32,0.85,0.1,0.04947368421052632,0.22242680641174148,0.9138999581336975,0.16282256672452022,0.12362839505342405,4,100,100,94058
32,0.85,0.1,0.06894736842105263,0.26257830912139835,0.8661999702453613,0.28576531103823494,0.21362265768074887,4,100,100,48844
32,0.85,0.1,0.08842105263157896,0.29735677667001126,0.776199996471405,0.46514510939428566,0.3511799036593449,3,100,100,99151
32,0.85,0.1,0.10789473684210528,0.3284733426658932,0.6459000110626221,0.8115662963646686,0.6167712832856153,3,100,100,95403
32,0.85,0.1,0.12736842105263158,0.35688712648767756,0.4449999928474426,1.564385652700329,1.150618196797351,3,100,100,23067
32,0.85,0.1,0.14684210526315788,0.38319982419510307,0.21660000085830688,3.5785722770484965,2.847643220310177,3,100,100,72003
32,0.85,0.1,0.16631578947368422,0.4078183290065372,0.10920000076293945,5.570314329881812,3.180207457976697,2,100,100,36488
32,0.85,0.1,0.18578947368421053,0.4310330308505492,0.029899999499320984,10.319972857063508,4.8638525176554,2,100,100,93702
32,0.85,0.1,0.20526315789473684,0.45305977298225986,0.010099999606609344,19.16859579554191,8.269436134947792,2,100,100,67405
32,0.85,0.1,0.22473684210526315,0.4740641750915831,0.0016999999061226845,42.22628764373909,16.431259231744836,2,100,100,96871
32,0.85,0.1,0.2442105263157895,0.4941766144970738,9.999999747378752e-05,79.81389972656015,29.304455441908768,2,100,100,36225
32,0.85,0.1,0.26368421052631574,0.513501908980206,0.00019999999494757503,122.92695238567126,44.57909322185217,2,100,100,8943
32,0.85,0.1,0.28315789473684216,0.5321258260382051,9.999999747378752e-05,206.48745753366399,73.64140794747138,2,100,100,10817
32,0.85,0.1,0.3026315789473685,0.5501196042201809,0.0,251.5755829238177,93.10330515814363,2,100,100,1133
32,0.85,0.1,0.32210526315789473,0.5675431817561504,0.0,365.53138632683,128.46804260903863,2,100,100,96983
32,0.85,0.1,0.3415789473684211,0.5844475574150525,0.0,569.0546528030386,162.19293006664435,2,100,100,56974
32,0.85,0.1,0.3610526315789474,0.6008765526952665,0.0,833.4612139744726,244.13625017938293,2,100,100,35489
32,0.85,0.1,0.3805263157894737,0.616868151057804,0.0,917.110215277537,432.2221389760095,2,100,100,72973
32,0.85,0.1,0.4,0.6324555320336759,0.0,860.4878122825814,401.76375595244986,2,100,100,58758
32,0.85,0.5,1e-06,0.001,0.9998999834060669,6.565082709812487e-06,4.8963680241675925e-06,1000,100,100,9822
32,0.85,0.5,1.4649382061914714e-06,0.0012103463166348181,1.0,9.20205008260382e-06,6.905027015617199e-06,826,100,100,6707
32,0.85,0.5,2.1460439479594814e-06,0.0014649382061914698,1.0,1.3327819936694141e-05,9.984701083563685e-06,683,100,100,31215
32,0.85,0.5,3.1438217715318246e-06,0.0017730825619614629,1.0,1.977621057912984e-05,1.4758487493169272e-05,564,100,100,89562
32,0.85,0.5,4.605504626573514e-06,0.0021460439479594807,0.9998999834060669,2.7426084696162435e-05,2.0611741323566786e-05,466,100,100,74741
32,0.85,0.5,6.7467796862591274e-06,0.002597456387749201,0.9998999834060669,4.3296077950435576e-05,3.2340790851633366e-05,385,100,100,96689
32,0.85,0.5,9.883615331157482e-06,0.0031438217715318217,1.0,6.238385348065094e-05,4.8597768970137826e-05,318,100,100,49871
32,0.85,0.5,1.4478885713912363e-05,0.0038051131013298886,1.0,9.526512746811022e-05,7.086004394493028e-05,263,100,100,3493
32,0.85,0.5,2.1210672865390052e-05,0.004605504626573515,0.9997999668121338,0.00013773131913849285,0.00010232993661259212,217,100,100,21028
32,0.85,0.5,3.1072325059538616e-05,0.005574255561017867,1.0,0.00018957710499430504,0.00014312184694907529,179,100,100,37116
32,0.85,0.5,4.55190361349187e-05,0.0067467796862591195,0.9995999932289124,0.0002823979617047371,0.00021516647371492187,148,100,100,78086
32,0.85,0.5,6.668257514305255e-05,0.008165939942410338,0.9997999668121338,0.00041919564521363103,0.00031606261813920734,122,100,100,72818
32,0.85,0.5,9.768585201429122e-05,0.009883615331157482,0.9994999766349792,0.0006138041905490354,0.0004705179259216247,101,100,100,14563
32,0.85,0.5,0.00014310373682010125,0.011962597411101873,0.9996999502182007,0.0009403014953807543,0.0007143064465212866,84,100,100,92557
32,0.85,0.5,0.0002096381315165353,0.014478885713912355,0.9990999698638916,0.0013428839672530559,0.0010369399478788509,69,100,100,31785
32,0.85,0.5,0.0003071069083331647,0.0175244659928103,0.9989999532699585,0.0019533258235404903,0.0014820430022731948,57,100,100,47441
32,0.85,0.5,0.00044989264340259425,0.02121067286539006,0.998699963092804,0.0027590246543434662,0.0021066323908717974,47,100,100,76520
32,0.85,0.5,0.000659064922004935,0.02567225977597093,0.9978999495506287,0.004132130236169996,0.0031257547324104002,39,100,100,67729
32,0.85,0.5,0.0009654893846056303,0.031072325059538598,0.996399998664856,0.006167856766119758,0.004680551477778333,32,100,100,65166
32,0.85,0.5,0.0014143822871810778,0.03760827418509227,0.9954999685287476,0.008753775150590946,0.006727899065043537,27,100,100,21041
32,0.85,0.5,0.002071982650652037,0.04551903613491873,0.9935999512672424,0.013204970468304055,0.009996762416309367,22,100,100,24474
32,0.85,0.5,0.0030353265475060406,0.05509379772266603,0.9921999573707581,0.01841508537768382,0.01394316740196382,18,100,100,98492
32,0.85,0.5,0.004446565827708846,0.06668257514305252,0.9848999977111816,0.0283921298588612,0.0210491925996886,15,100,100,25223
32,0.85,0.5,0.006513944167356084,0.08070900920811805,0.9827999472618103,0.04258484420475952,0.03147442343471881,12,100,100,42078
32,0.85,0.5,0.009542525683758019,0.0976858520142913,0.9672999978065491,0.059376412328930796,0.04486911716143184,10,100,100,89880
32,0.85,0.5,0.013979210457700486,0.11823371117283127,0.9562999606132507,0.09341338951335425,0.07058520080664392,8,100,100,28121
32,0.85,0.5,0.020478679491876803,0.14310373682010125,0.935699999332428,0.12964511511447177,0.09837381431399236,7,100,100,75271
32,0.85,0.5,0.03,0.17320508075688773,0.9035999774932861,0.19744689347228198,0.14878525960991973,6,100,100,39894
32,0.85,0.5,0.04947368421052632,0.22242680641174148,0.8173999786376953,0.3803252471630995,0.28688185353913004,4,100,100,4357
32,0.85,0.5,0.06894736842105263,0.26257830912139835,0.6753999590873718,0.7307079418181323,0.5544094996153008,4,100,100,90104
32,0.85,0.5,0.08842105263157896,0.29735677667001126,0.42969998717308044,1.6652819647197121,1.2186158991216975,3,100,100,2927
32,0.85,0.5,0.10789473684210528,0.3284733426658932,0.14749999344348907,4.381401783730617,2.681948597481156,3,100,100,92158
32,0.85,0.5,0.12736842105263158,0.35688712648767756,0.020600000396370888,11.016070966143449,4.895875234506036,3,100,100,19665
32,0.85,0.5,0.14684210526315788,0.38319982419510307,0.0038999998942017555,22.522199580735393,8.851170770991233,3,100,100,11649
32,0.85,0.5,0.16631578947368422,0.4078183290065372,0.0026000000070780516,28.549952250978148,10.361108458405196,2,100,100,93294
32,0.85,0.5,0.18578947368421053,0.4310330308505492,0.00029999998514540493,51.05452176792572,16.70031941639087,2,100,100,52509
32,0.85,0.5,0.20526315789473684,0.45305977298225986,9.999999747378752e-05,81.32045003636766,26.85133219892298,2,100,100,48725
32,0.85,0.5,0.22473684210526315,0.4740641750915831,0.0,122.52308239203313,36.3125644423189,2,100,100,87549
32,0.85,0.5,0.2442105263157895,0.4941766144970738,0.00029999998514540493,192.47800615176996,60.21701105515769,2,100,100,72151
32,0.85,0.5,0.26368421052631574,0.513501908980206,9.999999747378752e-05,187.3717134259746,74.84138942404762,2,100,100,21338
32,0.85,0.5,0.28315789473684216,0.5321258260382051,0.0,311.66901260261284,98.30630225705315,2,100,100,8784
32,0.85,0.5,0.3026315789473685,0.5501196042201809,0.0,486.4558441836647,150.84961141492568,2,100,100,32329
32,0.85,0.5,0.32210526315789473,0.5675431817561504,0.0,725.0658941808948,203.4750053944165,2,100,100,10920
32,0.85,0.5,0.3415789473684211,0.5844475574150525,9.999999747378752e-05,966.4374168538689,320.27985860778557,2,100,100,25526
32,0.85,0.5,0.3610526315789474,0.6008765526952665,0.00019999999494757503,357.10832174817654,306.8525305065242,2,100,100,71312
32,0.85,0.5,0.3805263157894737,0.616868151057804,0.0,431.4596725317412,148.2403455544018,2,100,100,6028
32,0.85,0.5,0.4,0.6324555320336759,0.0,646.3094049286841,204.9923648029966,2,100,100,84165
32,0.85,1.0,1e-06,0.001,1.0,8.648093587407857e-06,6.498194841175598e-06,1000,100,100,29266
32,0.85,1.0,1.4649382061914714e-06,0.0012103463166348181,0.9998999834060669,1.2757859574276154e-05,9.661818502529728e-06,826,100,100,59033
32,0.85,1.0,2.1460439479594814e-06,0.0014649382061914698,1.0,1.825308534739634e-05,1.399835635413692e-05,683,100,100,21239
32,0.85,1.0,3.1438217715318246e-06,0.0017730825619614629,1.0,2.7582534830025907e-05,2.064748194808453e-05,564,100,100,40869
32,0.85,1.0,4.605504626573514e-06,0.0021460439479594807,1.0,3.9758357110031285e-05,3.0057333247910523e-05,466,100,100,54520
32,0.85,1.0,6.7467796862591274e-06,0.002597456387749201,0.9998999834060669,5.765585453682434e-05,4.371880727380369e-05,385,100,100,24454
32,0.85,1.0,9.883615331157482e-06,0.0031438217715318217,0.9998999834060669,8.3483366765131e-05,6.417708463691333e-05,318,100,100,46058
32,0.85,1.0,1.4478885713912363e-05,0.0038051131013298886,1.0,0.00012322422672314133,9.299758576504471e-05,263,100,100,38886
32,0.85,1.0,2.1210672865390052e-05,0.004605504626573515,0.9995999932289124,0.00018199686637358355,0.0001390440559429739,217,100,100,19192
32,0.85,1.0,3.1072325059538616e-05,0.005574255561017867,0.9997999668121338,0.00026372529679520086,0.0002009989928423983,179,100,100,6622
32,0.85,1.0,4.55190361349187e-05,0.0067467796862591195,1.0,0.0003959705325047253,0.0002999710170156823,148,100,100,77317
32,0.85,1.0,6.668257514305255e-05,0.008165939942410338,0.9995999932289124,0.0005868066946388809,0.00044538663711306546,122,100,100,1057
32,0.85,1.0,9.768585201429122e-05,0.009883615331157482,0.9995999932289124,0.0008403360811204948,0.0006334197347683904,101,100,100,13332
32,0.85,1.0,0.00014310373682010125,0.011962597411101873,0.9996999502182007,0.0012379110582420708,0.0009302901431093512,84,100,100,44469
32,0.85,1.0,0.0002096381315165353,0.014478885713912355,0.9988999962806702,0.001834546449654954,0.0013851294649454913,69,100,100,61954
32,0.85,1.0,0.0003071069083331647,0.0175244659928103,0.998199999332428,0.0027025547233709857,0.0020739421978772698,57,100,100,79348
32,0.85,1.0,0.00044989264340259425,0.02121067286539006,0.998199999332428,0.0039107560095817465,0.002975438093578628,47,100,100,65017
32,0.85,1.0,0.000659064922004935,0.02567225977597093,0.9970999956130981,0.005835088885448159,0.004394996688420939,39,100,100,53391
32,0.85,1.0,0.0009654893846056303,0.031072325059538598,0.9959999918937683,0.008328730832013617,0.006338247213368095,32,100,100,34870
32,0.85,1.0,0.0014143822871810778,0.03760827418509227,0.9934999942779541,0.012243696914646853,0.00915688821424087,27,100,100,63460
32,0.85,1.0,0.002071982650652037,0.04551903613491873,0.9914999604225159,0.01785335003212076,0.013358175481368915,22,100,100,36394
32,0.85,1.0,0.0030353265475060406,0.05509379772266603,0.9872999787330627,0.02631932153779585,0.020118878359077007,18,100,100,14683
32,0.85,1.0,0.004446565827708846,0.06668257514305252,0.9804999828338623,0.03884289411046343,0.02957892792911522,15,100,100,38267
32,0.85,1.0,0.006513944167356084,0.08070900920811805,0.9722999930381775,0.05731044108946494,0.04344871233536849,12,100,100,55306
32,0.85,1.0,0.009542525683758019,0.0976858520142913,0.9559999704360962,0.08407364190339059,0.06387129411358364,10,100,100,19261
32,0.85,1.0,0.013979210457700486,0.11823371117283127,0.9388999938964844,0.1273249186310778,0.0989416341230553,8,100,100,57940
32,0.85,1.0,0.020478679491876803,0.14310373682010125,0.9101999998092651,0.18252011407868218,0.1383247500475734,7,100,100,99169
32,0.85,1.0,0.03,0.17320508075688773,0.8695999979972839,0.27519311512354583,0.2084503327712715,6,100,100,13882
32,0.85,1.0,0.04947368421052632,0.22242680641174148,0.7035999894142151,0.6636118568060695,0.513550610084051,4,100,100,74553
32,0.85,1.0,0.06894736842105263,0.26257830912139835,0.38359999656677246,1.9429813628758283,1.3901653065665842,4,100,100,46986
32,0.85,1.0,0.08842105263157896,0.29735677667001126,0.09129999577999115,6.000406347715598,3.3221568159792105,3,100,100,58647
32,0.85,1.0,0.10789473684210528,0.3284733426658932,0.0072999997064471245,16.180090033847424,6.346336963920803,3,100,100,21059
32,0.85,1.0,0.12736842105263158,0.35688712648767756,0.0007999999797903001,48.28336923296808,17.471797148691557,3,100,100,16916
32,0.85,1.0,0.14684210526315788,0.38319982419510307,0.0,106.79948615595833,33.120000162347104,3,100,100,84779
32,0.85,1.0,0.16631578947368422,0.4078183290065372,0.00039999998989515007,76.52545871792373,25.071772396404906,2,100,100,96387
32,0.85,1.0,0.18578947368421053,0.4310330308505492,9.999999747378752e-05,104.02351884547988,41.17918191835655,2,100,100,69844
32,0.85,1.0,0.20526315789473684,0.45305977298225986,0.0,169.37239165395604,51.94884364386252,2,100,100,20348
32,0.85,1.0,0.22473684210526315,0.4740641750915831,0.0,294.2821156402836,77.23813435835389,2,100,100,54024
32,0.85,1.0,0.2442105263157895,0.4941766144970738,0.00019999999494757503,423.8779141423165,187.8215392755716,2,100,100,95900
32,0.85,1.0,0.26368421052631574,0.513501908980206,9.999999747378752e-05,286.7999168869337,109.33640223645193,2,100,100,13726
32,0.85,1.0,0.28315789473684216,0.5321258260382051,0.0,491.8005567264874,147.47503750137594,2,100,100,96027
32,0.85,1.0,0.3026315789473685,0.5501196042201809,0.0,794.3098088009278,239.07213294931915,2,100,100,58285
32,0.85,1.0,0.32210526315789473,0.5675431817561504,0.0,1220.198950496208,1405.5285920487975,2,100,100,85570
32,0.85,1.0,0.3415789473684211,0.5844475574150525,0.0,2249.3170301950954,15706.625648043688,2,100,100,84619
32,0.85,1.0,0.3610526315789474,0.6008765526952665,0.0,3152.8685486100453,14022.061863438841,2,100,100,6331
32,0.85,1.0,0.3805263157894737,0.616868151057804,0.0,6460.619998770859,41777.65758517489,2,100,100,33552
32,0.85,1.0,0.4,0.6324555320336759,0.0,11335.242988955046,57926.45187395535,2,100,100,536
32,0.85,2.0,1e-06,0.001,1.0,1.01850224035843e-05,7.779538932247204e-06,1000,100,100,22461
32,0.85,2.0,1.4649382061914714e-06,0.0012103463166348181,1.0,1.4872197430258895e-05,1.1377793915585904e-05,826,100,100,29491
32,0.85,2.0,2.1460439479594814e-06,0.0014649382061914698,1.0,2.206261013332096e-05,1.6650180378425553e-05,683,100,100,20018
32,0.85,2.0,3.1438217715318246e-06,0.0017730825619614629,1.0,3.303827270644888e-05,2.4954001761893815e-05,564,100,100,89535
32,0.85,2.0,4.605504626573514e-06,0.0021460439479594807,1.0,4.7617238702696344e-05,3.6301777407124444e-05,466,100,100,49499
32,0.85,2.0,6.7467796862591274e-06,0.002597456387749201,1.0,6.895507146998625e-05,5.222860949021578e-05,385,100,100,66592
32,0.85,2.0,9.883615331157482e-06,0.0031438217715318217,1.0,0.00010224791947312043,7.720883269072555e-05,318,100,100,9812
32,0.85,2.0,1.4478885713912363e-05,0.0038051131013298886,0.9998999834060669,0.0001496516573494546,0.00011351704251873429,263,100,100,12107
32,0.85,2.0,2.1210672865390052e-05,0.004605504626573515,0.9996999502182007,0.0002193984489426157,0.00016727635559621385,217,100,100,27123
32,0.85,2.0,3.1072325059538616e-05,0.005574255561017867,1.0,0.000320218382548228,0.0002445597108972253,179,100,100,24183
32,0.85,2.0,4.55190361349187e-05,0.0067467796862591195,1.0,0.00046214400832070626,0.00035527755776185947,148,100,100,9194
32,0.85,2.0,6.668257514305255e-05,0.008165939942410338,0.9993999600410461,0.0006840389986500214,0.0005168774161266445,122,100,100,90700
32,0.85,2.0,9.768585201429122e-05,0.009883615331157482,0.9991999864578247,0.0010090024149076726,0.0007744182989127839,101,100,100,77866
32,0.85,2.0,0.00014310373682010125,0.011962597411101873,0.9993000030517578,0.0014862639372265449,0.0011304898858649514,84,100,100,58879
32,0.85,2.0,0.0002096381315165353,0.014478885713912355,0.9990999698638916,0.0021510061927569953,0.0016377381738125892,69,100,100,28541
32,0.85,2.0,0.0003071069083331647,0.0175244659928103,0.9985999464988708,0.003143861528199773,0.0023944092610467898,57,100,100,36489
32,0.85,2.0,0.00044989264340259425,0.02121067286539006,0.9968999624252319,0.004688007345327515,0.00358900910284701,47,100,100,53198
32,0.85,2.0,0.000659064922004935,0.02567225977597093,0.996999979019165,0.006754440765922937,0.005202962915511482,39,100,100,90737
32,0.85,2.0,0.0009654893846056303,0.031072325059538598,0.9950999617576599,0.009781455095480169,0.007503810679724922,32,100,100,12806
32,0.85,2.0,0.0014143822871810778,0.03760827418509227,0.9923999905586243,0.014131573048375982,0.010648824782751786,27,100,100,43638
32,0.85,2.0,0.002071982650652037,0.04551903613491873,0.988599956035614,0.02114756918414694,0.015997598263342013,22,100,100,73059
32,0.85,2.0,0.0030353265475060406,0.05509379772266603,0.9843999743461609,0.03136153687155238,0.023915949244166682,18,100,100,21438
32,0.85,2.0,0.004446565827708846,0.06668257514305252,0.9765999913215637,0.04602967956166242,0.034882791203370726,15,100,100,97585
